date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2013095,0,0,12,-57.112,-31.575,2,4137.05,0
2013096,1,6.116,12,-57.063,-31.623,2,4290.2,0
2013097,1,6.464,12,-57.006,-31.64,2,4443.36,0
2013098,1,2.427,12,-57.025,-31.62,2,4596.51,0
2013099,1,3.359,12,-57.049,-31.586,2,4749.66,0
2013100,1,2.156,12,-57.068,-31.588,2,4902.81,0
2013101,1,6.784,12,-57.12,-31.647,1,5055.96,0
2013102,1,3.657,12,-57.142,-31.692,1,5209.12,0
2013103,1,3.887,12,-57.157,-31.75,1,5362.27,0
2013104,1,8.032,12,-57.223,-31.805,2,5515.42,0
2013105,1,3.65,12,-57.245,-31.85,2,5668.57,0
2013106,1,2.335,12,-57.263,-31.871,2,5821.73,0
2013107,1,1.645,12,-57.25,-31.856,2,5974.88,0
2013108,1,2.23,12,-57.265,-31.833,2,6152.74,0
2013109,1,4.37,12,-57.294,-31.783,1,6334.55,0
2013110,1,5.348,12,-57.327,-31.717,1,6506.18,0
2013111,1,11.151,12,-57.416,-31.634,1,6569.19,0
2013112,1,6.202,12,-57.374,-31.566,1,6703.9,0
2013113,1,13.746,12,-57.28,-31.417,1,6824.88,0
2013114,1,9.27,12,-57.362,-31.448,1,6867.11,0
2013115,1,4.931,12,-57.318,-31.46,1,6999.5,0
2013116,1,5.677,12,-57.277,-31.517,1,7081.31,0
2013117,1,8.281,12,-57.335,-31.603,2,7090.92,0
2013118,1,4.56,12,-57.374,-31.627,2,7094.87,0
2013119,1,8.394,12,-57.378,-31.487,2,7086.13,0
2013120,1,8.475,12,-57.38,-31.346,1,7040.41,0
2013121,1,9.476,12,-57.464,-31.317,1,7018.51,0
2013122,1,14.913,12,-57.517,-31.087,1,6965.14,0
2013123,1,5.831,12,-57.493,-30.999,1,6918.73,0
2013124,1,17.236,12,-57.391,-30.783,1,6873.39,0
2013125,1,8.658,12,-57.335,-30.681,1,6817.96,0
2013126,1,5.641,12,-57.285,-30.687,1,6753.93,0
2013127,1,5.779,12,-57.327,-30.631,1,6672.91,0
2013128,1,14.906,12,-57.411,-30.437,1,6602.53,0
2013129,1,22.278,12,-57.45,-30.072,1,6523.05,0
2013130,1,12.946,12,-57.354,-30.193,1,6393.05,-0.0113
2013131,1,16.018,12,-57.22,-30.292,1,6309.37,0.0075
2013132,1,26.077,12,-56.991,-30.389,1,6137.62,0.0209
2013133,1,5.907,12,-56.951,-30.325,1,5980.43,0.029
2013134,1,5.466,12,-56.943,-30.236,1,5816.72,0.0316
2013135,1,12.641,12,-57.005,-30.062,1,5645.16,0.029
2013136,1,13.442,12,-57.026,-29.843,1,5543.7,0.0209
2013137,1,7.68,12,-56.985,-29.74,1,5390.96,0.0075
2013138,1,4.245,12,-57.021,-29.718,2,5213.32,-0.0113
2013139,1,10.33,12,-57.114,-29.716,2,5112.35,0
2013140,1,8.401,12,-57.189,-29.694,2,4975.75,0
2013141,1,6.405,12,-57.243,-29.731,2,4823.81,0
2013142,1,5.443,12,-57.263,-29.813,1,4739.35,0
