date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2014096,0,0,4,-61.532,-51.637,1,0,0
2014097,1,3.196,5,-61.511,-51.596,1,0,0
2014098,1,8.477,5,-61.454,-51.489,1,0,0
2014099,1,12.129,4,-61.37,-51.345,1,0,0
2014100,1,27.486,4,-61.156,-51.083,1,0,0
2014101,1,10.994,5,-61.166,-50.879,1,0,0
2014102,1,9.849,5,-61.187,-50.7,1,0,0
2014103,1,9.314,5,-61.209,-50.532,1,0,0
2014104,1,9.365,4,-61.218,-50.358,1,0,0
2014105,1,19.484,4,-61.067,-50.176,1,0,0
2014106,1,9.42,4,-60.982,-50.189,1,0,0
2014107,1,6.003,5,-60.93,-50.22,1,0,0
2014108,1,5.217,5,-60.89,-50.271,1,0,0
2014109,1,4.267,4,-60.867,-50.333,1,0,0
2014110,1,5.001,4,-60.858,-50.424,1,0,0
2014111,1,11.564,5,-60.903,-50.617,1,0,0
2014112,1,16.912,5,-60.993,-50.87,1,0,0
2014113,1,12.197,4,-61.058,-51.053,2,0,0
2014114,1,4.72,4,-61.079,-51.129,1,0,0
2014115,1,5.463,4,-61.093,-51.031,1,0,0
2014116,1,11.071,5,-61.088,-50.825,1,0,0
2014117,1,15.668,5,-61.073,-50.535,1,0,0
2014118,1,14.155,5,-61.049,-50.276,1,0,0
2014119,1,7.021,4,-61.017,-50.164,1,0,0
2014120,1,11.37,4,-60.921,-50.241,1,0,0
2014121,1,7.5,5,-60.867,-50.158,1,0,0
2014122,1,11.068,5,-60.823,-49.975,1,0,0
2014123,1,10.929,5,-60.79,-49.784,1,0,0
2014124,1,5.982,4,-60.77,-49.682,1,0,0
2014125,1,1.415,4,-60.761,-49.664,1,0,0
2014126,1,3.003,5,-60.738,-49.634,1,0,0
2014127,1,4.341,5,-60.705,-49.591,1,0,0
2014128,1,4.162,5,-60.675,-49.546,1,0,0
2014129,1,2.708,4,-60.662,-49.504,1,0,0
2014130,1,2.87,4,-60.681,-49.468,1,0,0
2014131,1,2.514,5,-60.658,-49.47,1,0,0
2014132,1,4.695,5,-60.616,-49.478,1,0,0
2014133,1,2.617,4,-60.594,-49.492,1,0,0
2014134,1,6.217,5,-60.595,-49.606,1,0,0
2014135,1,10.108,4,-60.597,-49.791,1,0,0
2014136,1,11.143,5,-60.596,-49.996,1,0,0
2014137,1,11.596,5,-60.595,-50.208,1,0,0
2014138,1,5.358,4,-60.593,-50.307,2,0,0
2014139,1,3.389,4,-60.587,-50.245,2,0,0
2014140,1,2.68,4,-60.568,-50.276,1,0,0
2014141,1,9.862,5,-60.482,-50.317,1,0,0
2014142,1,8.146,4,-60.41,-50.342,1,0,0
2014143,1,0,4,-60.41,-50.342,1,0,0
2014144,1,6.618,4,-60.42,-50.223,1,0,0
2014145,1,18.536,5,-60.392,-49.89,1,0,0
2014146,1,25.35,5,-60.338,-49.441,1,0,0
2014147,1,13.058,4,-60.3,-49.217,1,15.58,0
2014148,1,1.251,4,-60.289,-49.223,1,31.28,0
2014149,1,10.61,4,-60.283,-49.031,1,55.4,0
2014150,1,13.476,5,-60.276,-48.786,1,95.57,0
2014151,1,13.715,5,-60.265,-48.538,1,105.52,0
2014152,1,6.482,4,-60.25,-48.425,1,185.91,0
2014153,1,6.149,4,-60.213,-48.508,1,283.51,0
2014154,1,5.247,4,-60.183,-48.435,1,401.95,0
2014155,1,7.663,5,-60.133,-48.339,1,539.21,0
2014156,1,8.475,5,-60.077,-48.236,1,579.55,0
2014157,1,5.161,4,-60.05,-48.16,1,660.79,0
2014158,1,2.187,4,-60.054,-48.121,1,782.3,0
2014159,1,7.205,4,-60.096,-48.021,1,1031.76,0
2014160,1,6.453,5,-60.07,-47.917,1,1153.27,0
2014161,1,8.13,5,-60.019,-47.811,1,1277,0
2014162,1,6.813,4,-59.984,-47.712,1,1381.61,0
2014163,1,5.078,4,-59.973,-47.623,1,1742.65,0
2014164,1,8.483,4,-59.922,-47.51,1,2121.53,0
2014165,1,22.116,5,-59.858,-47.134,1,2530.36,0
2014166,1,31.731,5,-59.794,-46.58,1,2952.14,0
2014167,1,20.292,4,-59.765,-46.222,1,3138.13,0
2014168,1,5.292,4,-59.777,-46.13,1,3334.43,0
2014169,1,39.67,4,-59.893,-45.458,1,3814.57,0
2014170,1,26.188,4,-59.968,-45.011,1,4307.01,0
2014171,1,61.102,5,-59.632,-44.145,1,4812.22,0
2014172,1,50.244,4,-59.296,-43.548,1,5018.52,0
